pair,label,split,comparator,stratum,repetitions,left_units,right_units,retained_units,retained_observations
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,66,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,67,10,1,1,1,10
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,68,11,1,1,1,11
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,69,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,70,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,71,1,192,192,192,192
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,72,2,19,19,19,38
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,73,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,74,4,3,3,3,12
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,75,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,76,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,77,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,78,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,79,12,1,1,1,12
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,80,15,1,1,1,15
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,81,89,1,1,1,89
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,82,1,176,176,176,176
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,83,2,19,19,19,38
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,84,3,2,2,2,6
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,85,4,4,4,4,16
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,86,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,87,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,88,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,89,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,90,16,1,1,1,16
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,91,85,1,1,1,85
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,92,1,225,225,225,225
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,93,2,14,14,14,28
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,94,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,95,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,96,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,97,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,98,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,99,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,100,1,176,176,176,176
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,101,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,102,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,103,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,104,5,1,1,1,5
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,105,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,106,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,107,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,108,86,1,1,1,86
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,109,1,169,169,169,169
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,110,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,111,3,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,112,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,113,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,114,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,115,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,116,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,117,10,1,1,1,10
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,118,11,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,119,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,120,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,121,1,158,158,158,158
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,122,2,14,14,14,28
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,123,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,124,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,125,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,126,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,127,9,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,128,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,129,12,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,130,15,1,1,1,15
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,131,89,1,1,1,89
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,132,1,161,161,161,161
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,133,2,11,11,11,22
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,134,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,135,4,2,2,2,8
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,136,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,137,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,138,8,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,139,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,140,16,1,1,1,16
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,141,85,1,1,1,85
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,142,1,166,166,166,166
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,143,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,144,3,4,4,4,12
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,145,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,146,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,147,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,148,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,149,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,0,1,172,172,172,172
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,1,2,8,8,8,16
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,2,3,5,5,5,15
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,3,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,4,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,5,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,6,8,3,3,3,24
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,7,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,8,86,1,1,1,86
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,9,1,170,170,170,170
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,10,2,7,7,7,14
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,11,3,2,2,2,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,12,4,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,13,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,14,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,15,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,16,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,17,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,18,11,1,1,1,11
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,19,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,20,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,21,1,156,156,156,156
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,22,2,11,11,11,22
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,23,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,24,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,25,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,26,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,27,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,28,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,29,12,1,1,1,12
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,30,15,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,31,89,1,1,1,89
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,32,1,155,155,155,155
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,33,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,34,3,2,2,2,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,35,4,2,2,2,8
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,36,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,37,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,38,8,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,39,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,40,16,1,1,1,16
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,41,85,1,1,1,85
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,42,1,151,151,151,151
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,43,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,44,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,45,4,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,46,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,47,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,48,13,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,49,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,50,1,205,205,205,205
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,51,2,16,16,16,32
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,52,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,53,4,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,54,5,1,1,1,5
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,55,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,56,8,3,3,3,24
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,57,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,58,86,1,1,1,86
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,59,1,213,213,213,213
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,60,2,14,14,14,28
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,61,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,62,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,63,5,1,1,1,5
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,64,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,65,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,66,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,67,10,1,1,1,10
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,68,11,1,1,1,11
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,69,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,70,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,71,1,192,192,192,192
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,72,2,19,19,19,38
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,73,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,74,4,3,3,3,12
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,75,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,76,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,77,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,78,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,79,12,1,1,1,12
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,80,15,1,1,1,15
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,81,89,1,1,1,89
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,82,1,176,176,176,176
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,83,2,19,19,19,38
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,84,3,2,2,2,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,85,4,4,4,4,16
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,86,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,87,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,88,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,89,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,90,16,1,1,1,16
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,91,85,1,1,1,85
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,92,1,225,225,225,225
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,93,2,14,14,14,28
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,94,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,95,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,96,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,97,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,98,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,99,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,100,1,176,176,176,176
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,101,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,102,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,103,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,104,5,1,1,1,5
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,105,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,106,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,107,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,108,86,1,1,1,86
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,109,1,169,169,169,169
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,110,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,111,3,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,112,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,113,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,114,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,115,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,116,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,117,10,1,1,1,10
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,118,11,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,119,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,120,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,121,1,158,158,158,158
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,122,2,14,14,14,28
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,123,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,124,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,125,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,126,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,127,9,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,128,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,129,12,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,130,15,1,1,1,15
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,131,89,1,1,1,89
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,132,1,161,161,161,161
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,133,2,11,11,11,22
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,134,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,135,4,2,2,2,8
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,136,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,137,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,138,8,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,139,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,140,16,1,1,1,16
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,141,85,1,1,1,85
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,142,1,166,166,166,166
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,143,2,9,9,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,144,3,4,4,4,12
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,145,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,146,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,147,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,148,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,149,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,0,1,172,769,172,172
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,1,2,8,18,8,16
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,2,3,5,5,5,15
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,3,4,1,2,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,4,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,5,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,6,8,3,3,3,24
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,7,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,8,86,1,1,1,86
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,9,1,170,811,170,170
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,10,2,7,15,7,14
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,11,3,2,2,2,6
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,12,4,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,13,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,14,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,15,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,16,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,17,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,18,11,1,1,1,11
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,19,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,20,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,21,1,156,730,156,156
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,22,2,11,23,11,22
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,23,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,24,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,25,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,26,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,27,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,28,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,29,12,1,1,1,12
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,30,15,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,31,89,1,1,1,89
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,32,1,155,839,155,155
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,33,2,9,19,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,34,3,2,4,2,6
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,35,4,2,2,2,8
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,36,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,37,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,38,8,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,39,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,40,16,1,1,1,16
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,41,85,1,1,1,85
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,42,1,151,726,151,151
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,43,2,9,17,9,18
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,44,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,45,4,0,1,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,46,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,47,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,48,13,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,49,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,50,1,205,674,205,205
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,51,2,16,17,16,32
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,52,3,3,3,3,9
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,53,4,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,54,5,1,1,1,5
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,55,7,1,1,1,7
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,56,8,3,3,3,24
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,57,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,58,86,1,1,1,86
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,59,1,213,696,213,213
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,60,2,14,16,14,28
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,61,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,62,4,1,1,1,4
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,63,5,1,1,1,5
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,64,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,65,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,66,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,67,10,1,1,1,10
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,68,11,1,1,1,11
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,69,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,70,91,1,1,1,91
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,71,1,192,623,192,192
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,72,2,19,23,19,38
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,73,3,1,1,1,3
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,74,4,3,3,3,12
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,75,5,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,76,6,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,77,9,1,1,1,9
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,78,10,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,79,12,1,1,1,12
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,80,15,1,1,1,15
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,81,89,1,1,1,89
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,82,1,176,723,176,176
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,83,2,19,24,19,38
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,84,3,2,3,2,6
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,85,4,4,4,4,16
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,86,6,1,1,1,6
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,87,7,0,0,0,0
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,88,8,1,1,1,8
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,89,13,1,1,1,13
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,90,16,1,1,1,16
